snlid,date,bankname,country,sifi,share,share_rwa
4145342,20-01-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.389766,3.7209668
4145342,27-01-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3895679,3.7204366
4145342,03-02-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3896271,3.7205949
4145342,10-02-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3892269,3.7195239
4145342,17-02-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3888977,3.7186422
4145342,24-02-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3882686,3.7169583
4145342,02-03-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3884053,3.7173238
4145342,09-03-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3883533,3.7171848
4145342,16-03-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3880723,3.7164323
4145342,23-03-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3881797,3.7167199
4145342,30-03-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3881449,3.7166266
4145342,06-04-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3596871,3.7095294
4145342,13-04-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3599447,3.710232
4145342,20-04-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3596703,3.7094831
4145342,27-04-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3598504,3.7099748
4145342,04-05-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3601571,3.7108116
4145342,11-05-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3603845,3.7114317
4145342,18-05-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3608291,3.7126451
4145342,25-05-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3610506,3.713249
4145342,01-06-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.361619,3.7147994
4145342,08-06-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3611155,3.7134261
4145342,15-06-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3610876,3.7133496
4145342,22-06-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3608177,3.7126136
4145342,29-06-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3607522,3.712435
4145342,06-07-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3908284,3.7708402
4145342,13-07-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3910023,3.7713115
4145342,20-07-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.391279,3.7720616
4145342,27-07-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3909483,3.7711654
4145342,03-08-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3909955,3.7712936
4145342,10-08-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.391142,3.7716904
4145342,17-08-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3908452,3.7708859
4145342,24-08-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3907214,3.7705503
4145342,31-08-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3906748,3.7704237
4145342,07-09-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3903254,3.7694767
4145342,14-09-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3896561,3.7676618
4145342,21-09-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3899878,3.7685614
4145342,28-09-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3902849,3.7693665
4145342,05-10-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.37396,3.8441517
4145342,12-10-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3740678,3.8444533
4145342,19-10-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3739845,3.8442202
4145342,26-10-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3740031,3.8442719
4145342,02-11-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3740183,3.8443148
4145342,09-11-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3970948,3.90888
4145342,16-11-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.3970164,3.9086602
4145342,23-11-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.4657222,4.1008897
4145342,30-11-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.4656981,4.1008224
4145342,07-12-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.4656802,4.1007724
4145342,14-12-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.4655577,4.1004295
4145342,21-12-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.4655218,4.1003289
4145342,28-12-2012,Norddeutsche Landesbank-Girozentrale,DE,,1.4654126,4.1000237
4145342,04-01-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5356468,4.1297379
4145342,11-01-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5353558,4.1289554
4145342,18-01-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5349239,4.1277933
4145342,25-01-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5348133,4.1274962
4145342,01-02-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5347961,4.12745
4145342,08-02-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5350285,4.1280751
4145342,15-02-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5348982,4.1277246
4145342,22-02-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5350915,4.1282444
4145342,01-03-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5351157,4.1283092
4145342,08-03-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.534853,4.1276031
4145342,15-03-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.535035,4.1280928
4145342,22-03-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5351537,4.1284118
4145342,29-03-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5353191,4.1288562
4145342,05-04-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5927119,4.3928819
4145342,12-04-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5925981,4.3925686
4145342,19-04-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5925751,4.3925042
4145342,26-04-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5924947,4.3922834
4145342,03-05-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5924375,4.3921256
4145342,10-05-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5921071,4.3912139
4145342,17-05-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5920136,4.3909564
4145342,24-05-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5921327,4.3912845
4145342,31-05-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5921116,4.3912268
4145342,07-06-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5922945,4.3917308
4145342,14-06-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5925007,4.3922997
4145342,21-06-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.592452,4.3921652
4145342,28-06-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5923867,4.3919849
4145342,05-07-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.6213225,4.5086884
4145342,12-07-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.6212616,4.5085196
4145342,19-07-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.6212218,4.5084085
4145342,26-07-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.6213268,4.5087008
4145342,02-08-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5958855,4.437952
4145342,09-08-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5960064,4.4382882
4145342,16-08-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5958922,4.4379706
4145342,23-08-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5958723,4.4379153
4145342,30-08-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5959961,4.4382596
4145342,06-09-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.5958776,4.4379301
4145342,13-09-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.6212009,4.5083508
4145342,20-09-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.6212178,4.5083976
4145342,27-09-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.6213742,4.5088329
4145342,04-10-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.7951746,5.0488958
4145342,11-10-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.7950329,5.0484972
4145342,18-10-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.7950009,5.0484071
4145342,25-10-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.7950174,5.0484533
4145342,01-11-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.7950928,5.048666
4145342,08-11-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.7951118,5.0487189
4145342,15-11-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.7949852,5.0483627
4145342,22-11-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.7950004,5.0484061
4145342,29-11-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.794927,5.0481997
4145342,06-12-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.7950013,5.0484085
4145342,13-12-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.7949948,5.0483904
4145342,20-12-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.7949512,5.0482674
4145342,27-12-2013,Norddeutsche Landesbank-Girozentrale,DE,,1.7949098,5.0481515
4145342,03-01-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.7753942,5.0260539
4145342,10-01-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.7753386,5.025897
4145342,17-01-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.775383,5.026022
4145342,24-01-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.7755733,5.0265608
4145342,31-01-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.775689,5.0268884
4145342,07-02-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.7756084,5.0266604
4145342,14-02-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.7756203,5.0266938
4145342,21-02-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.7756009,5.026639
4145342,28-02-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.7756799,5.0268626
4145342,07-03-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.7755833,5.0265889
4145342,14-03-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.7757342,5.0270157
4145342,21-03-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.7756495,5.0267763
4145342,28-03-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.7756075,5.0266581
4145342,04-04-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.7658433,5.0215654
4145342,11-04-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8764323,5.33605
4145342,18-04-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8770933,5.3379297
4145342,25-04-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8770676,5.3378563
4145342,02-05-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8766669,5.3367171
4145342,09-05-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8782219,5.3411393
4145342,16-05-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8789239,5.3431354
4145342,23-05-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8799669,5.3461013
4145342,30-05-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8797901,5.3455987
4145342,06-06-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8798695,5.3458242
4145342,13-06-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8815106,5.3504915
4145342,20-06-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8808339,5.348567
4145342,27-06-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8799584,5.3460774
4145342,04-07-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8888017,5.2354364
4145342,11-07-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8887153,5.2351975
4145342,18-07-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8900059,5.2387743
4145342,25-07-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8911229,5.2418709
4145342,01-08-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.891149,5.2419434
4145342,08-08-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8914272,5.2427135
4145342,15-08-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8919449,5.2441492
4145342,22-08-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8941741,5.2503276
4145342,29-08-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8951747,5.2531013
4145342,05-09-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8985112,5.2623496
4145342,12-09-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8986788,5.262814
4145342,19-09-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.900252,5.2671747
4145342,26-09-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.9026266,5.273757
4145342,03-10-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.9021385,5.2121906
4145342,10-10-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.9002581,5.2070384
4145342,17-10-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8979862,5.2008128
4145342,24-10-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.8995974,5.2052279
4145342,31-10-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.9018272,5.211338
4145342,07-11-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.9037617,5.2166386
4145342,14-11-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.9026154,5.2134981
4145342,21-11-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.9037213,5.2165279
4145342,28-11-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.9027772,5.2139411
4145342,05-12-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.9056391,5.2217832
4145342,12-12-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.9028617,5.2141724
4145342,19-12-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.9062777,5.2235327
4145342,26-12-2014,Norddeutsche Landesbank-Girozentrale,DE,,1.9043289,5.2181935
4145342,02-01-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.9089718,5.1751008
4145342,09-01-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.9134051,5.187119
4145342,16-01-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.9261317,5.2216201
4145342,23-01-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.9321256,5.2378693
4145342,30-01-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.9299561,5.231988
4145342,06-02-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.92819,5.2271996
4145342,13-02-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.9264817,5.222569
4145342,20-02-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.927048,5.2241039
4145342,27-02-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.9310955,5.2350769
4145342,06-03-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.9403275,5.2601042
4145342,13-03-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.9501081,5.2866182
4145342,20-03-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.9363261,5.2492566
4145342,27-03-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.9339468,5.2428064
4145342,03-04-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0659733,5.4699688
4145342,10-04-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0735819,5.4901142
4145342,17-04-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0695035,5.4793162
4145342,24-04-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0666344,5.4717193
4145342,01-05-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0301471,5.375114
4145342,08-05-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0302558,5.375402
4145342,15-05-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0243192,5.3596845
4145342,22-05-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0356557,5.3896995
4145342,29-05-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0373559,5.3942008
4145342,05-06-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.033251,5.3833323
4145342,12-06-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0289013,5.3718162
4145342,19-06-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0272784,5.3675189
4145342,26-06-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0323932,5.3810606
4145342,03-07-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0774784,5.7492404
4145342,10-07-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0754604,5.7436562
4145342,17-07-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0845554,5.7688255
4145342,24-07-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0813069,5.7598357
4145342,31-07-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0789418,5.7532911
4145342,07-08-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0820551,5.7619061
4145342,14-08-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0771844,5.7484274
4145342,21-08-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.07161,5.7330008
4145342,28-08-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0741253,5.7399611
4145342,04-09-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0770588,5.7480793
4145342,11-09-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.07234,5.7350206
4145342,18-09-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0699208,5.7283258
4145342,25-09-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.0754466,5.7436185
4145342,02-10-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.1756687,5.8935251
4145342,09-10-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.1734328,5.8874683
4145342,16-10-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.1728017,5.8857589
4145342,23-10-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.1827469,5.9126987
4145342,30-10-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.1823308,5.9115715
4145342,06-11-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.1916447,5.9368014
4145342,13-11-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.1919591,5.9376531
4145342,20-11-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.1939051,5.942925
4145342,27-11-2015,Norddeutsche Landesbank-Girozentrale,DE,,2.1963253,5.9494805
4145342,04-12-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.8508295,5.0135894
4145342,11-12-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.8266747,4.9481583
4145342,18-12-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.6979632,4.5995007
4145342,25-12-2015,Norddeutsche Landesbank-Girozentrale,DE,,1.7524633,4.7471323
4145342,01-01-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7672188,
4145342,08-01-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7659271,
4145342,15-01-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7645254,
4145342,22-01-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7683977,
4145342,29-01-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7685207,
4145342,05-02-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7588761,
4145342,12-02-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7559882,
4145342,19-02-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7599523,
4145342,26-02-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7652926,
4145342,04-03-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7628828,
4145342,11-03-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7584271,
4145342,18-03-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7546412,
4145342,25-03-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7582972,
4145342,01-04-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7755165,4.7376223
4145342,08-04-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7737557,4.7329235
4145342,15-04-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7768679,4.7412281
4145342,22-04-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7785046,4.745595
4145342,29-04-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7724719,4.7294984
4145342,06-05-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.773322,4.7317662
4145342,13-05-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7768394,4.7411518
4145342,20-05-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7793002,4.7477183
4145342,27-05-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7816812,4.7540712
4145342,03-06-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.775871,4.7385683
4145342,10-06-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7458832,4.6585517
4145342,17-06-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7471542,4.6619425
4145342,24-06-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7506605,4.6712985
4145342,01-07-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7630372,4.697917
4145342,08-07-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7656727,4.7049398
4145342,15-07-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7646942,4.702332
4145342,22-07-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7672353,4.7091031
4145342,29-07-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7616901,4.6943278
4145342,05-08-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7646942,4.702332
4145342,12-08-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7617831,4.6945753
4145342,19-08-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7579669,4.6844063
4145342,26-08-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7591106,4.6874537
4145342,02-09-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7622222,4.695745
4145342,09-09-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7609222,4.6922812
4145342,16-09-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7622089,4.6957097
4145342,23-09-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.760711,4.6917181
4145342,30-09-2016,Norddeutsche Landesbank-Girozentrale,DE,,1.7602237,4.6904197
4145342,07-10-2016,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,14-10-2016,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,21-10-2016,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,28-10-2016,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,04-11-2016,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,11-11-2016,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,18-11-2016,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,25-11-2016,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,02-12-2016,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,09-12-2016,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,16-12-2016,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,23-12-2016,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,30-12-2016,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,06-01-2017,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,13-01-2017,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,20-01-2017,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,27-01-2017,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,03-02-2017,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,10-02-2017,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,17-02-2017,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,24-02-2017,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,03-03-2017,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,10-03-2017,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,17-03-2017,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,24-03-2017,Norddeutsche Landesbank-Girozentrale,DE,,,
4145342,31-03-2017,Norddeutsche Landesbank-Girozentrale,DE,,,
4144838,20-01-2012,Banco Popular Espanol,ES,,2.2213886,3.4730515
4144838,27-01-2012,Banco Popular Espanol,ES,,2.2209837,3.472419
4144838,03-02-2012,Banco Popular Espanol,ES,,2.2210023,3.4724481
4144838,10-02-2012,Banco Popular Espanol,ES,,2.2208774,3.4722526
4144838,17-02-2012,Banco Popular Espanol,ES,,2.2209258,3.4723282
4144838,24-02-2012,Banco Popular Espanol,ES,,2.2203786,3.4714727
4144838,02-03-2012,Banco Popular Espanol,ES,,2.2208476,3.4722064
4144838,09-03-2012,Banco Popular Espanol,ES,,2.2210073,3.4724555
4144838,16-03-2012,Banco Popular Espanol,ES,,2.2209108,3.4723051
4144838,23-03-2012,Banco Popular Espanol,ES,,2.2207408,3.4720392
4144838,30-03-2012,Banco Popular Espanol,ES,,2.2206419,3.4718845
4144838,06-04-2012,Banco Popular Espanol,ES,,2.6891651,4.1112146
4144838,13-04-2012,Banco Popular Espanol,ES,,2.6891272,4.1111569
4144838,20-04-2012,Banco Popular Espanol,ES,,2.6888936,4.1107998
4144838,27-04-2012,Banco Popular Espanol,ES,,2.6887984,4.1106544
4144838,04-05-2012,Banco Popular Espanol,ES,,2.689069,4.1110678
4144838,11-05-2012,Banco Popular Espanol,ES,,2.6893926,4.1115623
4144838,18-05-2012,Banco Popular Espanol,ES,,2.6898279,4.1122284
4144838,25-05-2012,Banco Popular Espanol,ES,,2.6902544,4.1128798
4144838,01-06-2012,Banco Popular Espanol,ES,,3.1176009,4.7662106
4144838,08-06-2012,Banco Popular Espanol,ES,,3.117383,4.7658772
4144838,15-06-2012,Banco Popular Espanol,ES,,3.1170585,4.7653813
4144838,22-06-2012,Banco Popular Espanol,ES,,3.1172414,4.7656608
4144838,29-06-2012,Banco Popular Espanol,ES,,3.1169267,4.7651792
4144838,06-07-2012,Banco Popular Espanol,ES,,3.3095355,5.1724205
4144838,13-07-2012,Banco Popular Espanol,ES,,3.3096709,5.1726317
4144838,20-07-2012,Banco Popular Espanol,ES,,3.3098373,5.1728916
4144838,27-07-2012,Banco Popular Espanol,ES,,3.3094015,5.1722107
4144838,03-08-2012,Banco Popular Espanol,ES,,3.3094652,5.1723099
4144838,10-08-2012,Banco Popular Espanol,ES,,3.3095207,5.1723967
4144838,17-08-2012,Banco Popular Espanol,ES,,3.309557,5.1724534
4144838,24-08-2012,Banco Popular Espanol,ES,,3.3090942,5.17173
4144838,31-08-2012,Banco Popular Espanol,ES,,3.3089135,5.1714478
4144838,07-09-2012,Banco Popular Espanol,ES,,3.3085201,5.1708331
4144838,14-09-2012,Banco Popular Espanol,ES,,3.3078532,5.1697912
4144838,21-09-2012,Banco Popular Espanol,ES,,3.3081539,5.1702609
4144838,28-09-2012,Banco Popular Espanol,ES,,3.3083942,5.1706362
4144838,05-10-2012,Banco Popular Espanol,ES,,3.3205073,5.5242519
4144838,12-10-2012,Banco Popular Espanol,ES,,3.3206859,5.524549
4144838,19-10-2012,Banco Popular Espanol,ES,,3.3205624,5.524344
4144838,26-10-2012,Banco Popular Espanol,ES,,3.3207548,5.5246634
