ident,date,value,bankname,region
4144839,18851,80919117,Bankinter,zwei
4144839,18858,80919117,Bankinter,zwei
4144839,18865,80919117,Bankinter,zwei
4144839,18872,80942517,Bankinter,zwei
4144839,18879,80942517,Bankinter,zwei
4144839,18886,80942517,Bankinter,zwei
4144839,18893,80942517,Bankinter,zwei
4144839,18900,81692517,Bankinter,zwei
4144839,18907,81708497,Bankinter,zwei
4144839,18914,81708497,Bankinter,zwei
4144839,18921,81708497,Bankinter,zwei
4144839,18928,81708497,Bankinter,zwei
4144839,18935,81708497,Bankinter,zwei
4144839,18942,81709397,Bankinter,zwei
4144839,18949,81709397,Bankinter,zwei
4144839,18956,81709397,Bankinter,zwei
4144839,18963,83209397,Bankinter,zwei
4144839,18970,83210847,Bankinter,zwei
4144839,18977,83210847,Bankinter,zwei
4144839,18984,83210847,Bankinter,zwei
4144839,18991,84191387,Bankinter,zwei
4144839,18998,84191387,Bankinter,zwei
4144839,19005,84191387,Bankinter,zwei
4144839,19012,84191762,Bankinter,zwei
4144839,19019,84691762,Bankinter,zwei
4144839,19026,84700812,Bankinter,zwei
4144839,19033,84701900,Bankinter,zwei
4144839,19040,84741900,Bankinter,zwei
4144839,19047,84418700,Bankinter,zwei
4144839,19054,84332750,Bankinter,zwei
4144839,19061,84332750,Bankinter,zwei
4144839,19068,84336000,Bankinter,zwei
4144839,19075,85336000,Bankinter,zwei
4144839,19082,85336000,Bankinter,zwei
4144839,19089,85336960,Bankinter,zwei
4144839,19096,85336960,Bankinter,zwei
4144839,19103,85337960,Bankinter,zwei
4144839,19110,85337960,Bankinter,zwei
4144839,19117,85337960,Bankinter,zwei
4144839,19124,85337960,Bankinter,zwei
4144839,19131,85342760,Bankinter,zwei
4144839,19138,85342760,Bankinter,zwei
4144839,19145,85342760,Bankinter,zwei
4144839,19152,85345210,Bankinter,zwei
4144839,19159,86445210,Bankinter,zwei
4144839,19166,13645210,Bankinter,zwei
4144839,19173,13645210,Bankinter,zwei
4144839,19180,13645405,Bankinter,zwei
4144839,19187,13645405,Bankinter,zwei
4144839,19194,13645405,Bankinter,zwei
4144839,19201,13645405,Bankinter,zwei
4144839,19208,13645405,Bankinter,zwei
4144839,19215,13745405,Bankinter,zwei
4144839,19222,13745405,Bankinter,zwei
4144839,19229,13754716,Bankinter,zwei
4144839,19236,13754716,Bankinter,zwei
4144839,19243,13759516,Bankinter,zwei
4144839,19250,13761316,Bankinter,zwei
4144839,19257,13521316,Bankinter,zwei
4144839,19264,13521316,Bankinter,zwei
4144839,19271,13578250,Bankinter,zwei
4144839,19278,13582350,Bankinter,zwei
4144839,19285,13582350,Bankinter,zwei
4144839,19292,13582350,Bankinter,zwei
4144839,19299,14082350,Bankinter,zwei
4144839,19306,13832350,Bankinter,zwei
4144839,19313,13864551,Bankinter,zwei
4144839,19320,15171193,Bankinter,zwei
4144839,19327,15171193,Bankinter,zwei
4144839,19334,15182793,Bankinter,zwei
4144839,19341,15184851,Bankinter,zwei
4144839,19348,15150128,Bankinter,zwei
4144839,19355,15150128,Bankinter,zwei
4144839,19362,15267260,Bankinter,zwei
4144839,19369,15264958,Bankinter,zwei
4144839,19376,14087558,Bankinter,zwei
4144839,19383,14108758,Bankinter,zwei
4144839,19390,13599708,Bankinter,zwei
4144839,19397,14399458,Bankinter,zwei
4144839,19404,14079458,Bankinter,zwei
4144839,19411,14079458,Bankinter,zwei
4144839,19418,14088841,Bankinter,zwei
4144839,19425,14045841,Bankinter,zwei
4144839,19432,14060191,Bankinter,zwei
4144839,19439,14060191,Bankinter,zwei
4144839,19446,14068941,Bankinter,zwei
4144839,19453,14078741,Bankinter,zwei
4144839,19460,13681441,Bankinter,zwei
4144839,19467,13690622,Bankinter,zwei
4144839,19474,13744749,Bankinter,zwei
4144839,19481,12949799,Bankinter,zwei
4144839,19488,14249799,Bankinter,zwei
4144839,19495,14255999,Bankinter,zwei
4144839,19502,14257499,Bankinter,zwei
4144839,19509,14267599,Bankinter,zwei
4144839,19516,14281470,Bankinter,zwei
4144839,19523,14287322,Bankinter,zwei
4144839,19530,14223377,Bankinter,zwei
4144839,19537,14189931,Bankinter,zwei
4144839,19544,14192931,Bankinter,zwei
4144839,19551,14198096,Bankinter,zwei
4144839,19558,14236421,Bankinter,zwei
4144839,19565,14239016,Bankinter,zwei
4144839,19572,14251342,Bankinter,zwei
4144839,19579,14253272,Bankinter,zwei
4144839,19586,14257272,Bankinter,zwei
4144839,19593,14258072,Bankinter,zwei
4144839,19600,14263072,Bankinter,zwei
4144839,19607,14263272,Bankinter,zwei
4144839,19614,14338342,Bankinter,zwei
4144839,19621,14351679,Bankinter,zwei
4144839,19628,13703369,Bankinter,zwei
4144839,19635,13664112,Bankinter,zwei
4144839,19642,13646362,Bankinter,zwei
4144839,19649,13657362,Bankinter,zwei
4144839,19656,13665362,Bankinter,zwei
4144839,19663,13733137,Bankinter,zwei
4144839,19670,13733137,Bankinter,zwei
4144839,19677,13731037,Bankinter,zwei
4144839,19684,13735287,Bankinter,zwei
4144839,19691,13761087,Bankinter,zwei
4144839,19698,13776212,Bankinter,zwei
4144839,19705,13771762,Bankinter,zwei
4144839,19712,13794587,Bankinter,zwei
4144839,19719,13815912,Bankinter,zwei
4144839,19726,13825912,Bankinter,zwei
4144839,19733,13869512,Bankinter,zwei
4144839,19740,13745912,Bankinter,zwei
4144839,19747,13742912,Bankinter,zwei
4144839,19754,13936912,Bankinter,zwei
4144839,19761,13925012,Bankinter,zwei
4144839,19768,13907787,Bankinter,zwei
4144839,19775,13980462,Bankinter,zwei
4144839,19782,13989162,Bankinter,zwei
4144839,19789,13982412,Bankinter,zwei
4144839,19796,13981662,Bankinter,zwei
4144839,19803,14020037,Bankinter,zwei
4144839,19810,14040786,Bankinter,zwei
4144839,19817,14051686,Bankinter,zwei
4144839,19824,14042886,Bankinter,zwei
4144839,19831,14098961,Bankinter,zwei
4144839,19838,14097511,Bankinter,zwei
4144839,19845,13888461,Bankinter,zwei
4144839,19852,13886461,Bankinter,zwei
4144839,19859,13376236,Bankinter,zwei
4144839,19866,13571236,Bankinter,zwei
4144839,19873,13568586,Bankinter,zwei
4144839,19880,13558836,Bankinter,zwei
4144839,19887,14028515,Bankinter,zwei
4144839,19894,14026515,Bankinter,zwei
4144839,19901,14021515,Bankinter,zwei
4144839,19908,14006290,Bankinter,zwei
4144839,19915,14006290,Bankinter,zwei
4144839,19922,13989388,Bankinter,zwei
4144839,19929,13988428,Bankinter,zwei
4144839,19936,13988428,Bankinter,zwei
4144839,19943,13979117,Bankinter,zwei
4144839,19950,13978902,Bankinter,zwei
4144839,19957,13975021,Bankinter,zwei
4144839,19964,13974617,Bankinter,zwei
4144839,19971,13974191,Bankinter,zwei
4144839,19978,13973800,Bankinter,zwei
4144839,19985,13975903,Bankinter,zwei
4144839,19992,13970506,Bankinter,zwei
4144839,19999,13917772,Bankinter,zwei
4144839,20006,13841902,Bankinter,zwei
4144839,20013,13833752,Bankinter,zwei
4144839,20020,13833565,Bankinter,zwei
4144839,20027,13826923,Bankinter,zwei
4144839,20034,13826780,Bankinter,zwei
4144839,20041,12619579,Bankinter,zwei
4144839,20048,12619579,Bankinter,zwei
4144839,20055,12618721,Bankinter,zwei
4144839,20062,12618721,Bankinter,zwei
4144839,20069,12618578,Bankinter,zwei
4144839,20076,12518443,Bankinter,zwei
4144839,20083,12517943,Bankinter,zwei
4144839,20090,11117943,Bankinter,zwei
4144839,20097,11115770,Bankinter,zwei
4144839,20104,11115770,Bankinter,zwei
4144839,20111,11115770,Bankinter,zwei
4144839,20118,11115770,Bankinter,zwei
4144839,20125,12165740,Bankinter,zwei
4144839,20132,11970607,Bankinter,zwei
4144839,20139,11970607,Bankinter,zwei
4144839,20146,11970607,Bankinter,zwei
4144839,20153,11970607,Bankinter,zwei
4144839,20160,11970607,Bankinter,zwei
4144839,20167,11970607,Bankinter,zwei
4144839,20174,11970607,Bankinter,zwei
4144839,20181,11182330,Bankinter,zwei
4144839,20188,11182330,Bankinter,zwei
4144839,20195,11181330,Bankinter,zwei
4144839,20202,11181330,Bankinter,zwei
4144839,20209,11182330,Bankinter,zwei
4144839,20216,11179330,Bankinter,zwei
4144839,20223,11181565,Bankinter,zwei
4144839,20230,11190409,Bankinter,zwei
4144839,20237,11190804,Bankinter,zwei
4144839,20244,11440804,Bankinter,zwei
4144839,20251,11440804,Bankinter,zwei
4144839,20258,11440804,Bankinter,zwei
4144839,20265,11440804,Bankinter,zwei
4144839,20272,11440804,Bankinter,zwei
4144839,20279,11439754,Bankinter,zwei
4144839,20286,11439754,Bankinter,zwei
4144839,20293,11439754,Bankinter,zwei
4144839,20300,11239754,Bankinter,zwei
4144839,20307,12239754,Bankinter,zwei
4144839,20314,12238954,Bankinter,zwei
4144839,20321,12238954,Bankinter,zwei
4144839,20328,12238954,Bankinter,zwei
4144839,20335,12238954,Bankinter,zwei
4144839,20342,12238954,Bankinter,zwei
4144839,20349,12238264,Bankinter,zwei
4144839,20356,12327064,Bankinter,zwei
4144839,20363,12327064,Bankinter,zwei
4144839,20370,12327064,Bankinter,zwei
4144839,20377,13073142,Bankinter,zwei
4144839,20384,13073142,Bankinter,zwei
4144839,20391,13073142,Bankinter,zwei
4144839,20398,12573142,Bankinter,zwei
4144839,20405,12573142,Bankinter,zwei
4144839,20412,12573142,Bankinter,zwei
4144839,20419,12573142,Bankinter,zwei
4144839,20426,12562542,Bankinter,zwei
4144839,20433,12561992,Bankinter,zwei
4144839,20440,12561992,Bankinter,zwei
4144839,20447,12561992,Bankinter,zwei
4144839,20454,12550392,Bankinter,zwei
4144839,20461,12550392,Bankinter,zwei
4144839,20468,12550392,Bankinter,zwei
4144839,20475,12349392,Bankinter,zwei
4144839,20482,12249392,Bankinter,zwei
4144839,20489,12246792,Bankinter,zwei
4144839,20496,12246792,Bankinter,zwei
4144839,20503,12246792,Bankinter,zwei
4144839,20510,12246792,Bankinter,zwei
4144839,20517,12245792,Bankinter,zwei
4144839,20524,12245792,Bankinter,zwei
4144839,20531,12595792,Bankinter,zwei
4144839,20538,12578492,Bankinter,zwei
4144839,20545,12577492,Bankinter,zwei
4144839,20552,12577492,Bankinter,zwei
4144839,20559,12576492,Bankinter,zwei
4144839,20566,12576492,Bankinter,zwei
4144839,20573,12575492,Bankinter,zwei
4144839,20580,12575492,Bankinter,zwei
4144839,20587,12574492,Bankinter,zwei
4144839,20594,12574492,Bankinter,zwei
4144839,20601,12574492,Bankinter,zwei
4144839,20608,12574492,Bankinter,zwei
4144839,20615,12574492,Bankinter,zwei
4144839,20622,12424492,Bankinter,zwei
4144839,20629,12393992,Bankinter,zwei
4144839,20636,12193992,Bankinter,zwei
4144839,20643,12193992,Bankinter,zwei
4144839,20650,12193992,Bankinter,zwei
4144839,20657,12193992,Bankinter,zwei
4144839,20664,11163992,Bankinter,zwei
4144839,20671,11157217,Bankinter,zwei
4144839,20678,11156778,Bankinter,zwei
4144839,20685,11156778,Bankinter,zwei
4144839,20692,11156778,Bankinter,zwei
4144839,20699,11133378,Bankinter,zwei
4144846,18830,458333758,Svenska Handelsbanken AB (publ),zwei
4144846,18837,458633758,Svenska Handelsbanken AB (publ),zwei
4144846,18844,458433758,Svenska Handelsbanken AB (publ),zwei
4144846,18851,458433758,Svenska Handelsbanken AB (publ),zwei
4144846,18858,458308758,Svenska Handelsbanken AB (publ),zwei
4144846,18865,458308758,Svenska Handelsbanken AB (publ),zwei
4144846,18872,457234095,Svenska Handelsbanken AB (publ),zwei
4144846,18879,458084095,Svenska Handelsbanken AB (publ),zwei
4144846,18886,457762095,Svenska Handelsbanken AB (publ),zwei
4144846,18893,457762095,Svenska Handelsbanken AB (publ),zwei
4144846,18900,457762095,Svenska Handelsbanken AB (publ),zwei
4144846,18907,460162095,Svenska Handelsbanken AB (publ),zwei
4144846,18914,460662095,Svenska Handelsbanken AB (publ),zwei
4144846,18921,482562295,Svenska Handelsbanken AB (publ),zwei
4144846,18928,482562295,Svenska Handelsbanken AB (publ),zwei
4144846,18935,482562295,Svenska Handelsbanken AB (publ),zwei
4144846,18942,484562295,Svenska Handelsbanken AB (publ),zwei
4144846,18949,484458295,Svenska Handelsbanken AB (publ),zwei
4144846,18956,484456113,Svenska Handelsbanken AB (publ),zwei
4144846,18963,486422613,Svenska Handelsbanken AB (publ),zwei
4144846,18970,481708613,Svenska Handelsbanken AB (publ),zwei
4144846,18977,481673903,Svenska Handelsbanken AB (publ),zwei
4144846,18984,481693073,Svenska Handelsbanken AB (publ),zwei
4144846,18991,484688953,Svenska Handelsbanken AB (publ),zwei
4144846,18998,484688953,Svenska Handelsbanken AB (publ),zwei
4144846,19005,484688953,Svenska Handelsbanken AB (publ),zwei
4144846,19012,490396353,Svenska Handelsbanken AB (publ),zwei
4144846,19019,493796353,Svenska Handelsbanken AB (publ),zwei
4144846,19026,493732163,Svenska Handelsbanken AB (publ),zwei
4144846,19033,493732163,Svenska Handelsbanken AB (publ),zwei
4144846,19040,493732163,Svenska Handelsbanken AB (publ),zwei
4144846,19047,494252163,Svenska Handelsbanken AB (publ),zwei
4144846,19054,496614753,Svenska Handelsbanken AB (publ),zwei
4144846,19061,496614753,Svenska Handelsbanken AB (publ),zwei
4144846,19068,500542253,Svenska Handelsbanken AB (publ),zwei
4144846,19075,547296253,Svenska Handelsbanken AB (publ),zwei
4144846,19082,547259623,Svenska Handelsbanken AB (publ),zwei
4144846,19089,548515373,Svenska Handelsbanken AB (publ),zwei
4144846,19096,548515373,Svenska Handelsbanken AB (publ),zwei
4144846,19103,548507118,Svenska Handelsbanken AB (publ),zwei
4144846,19110,548507118,Svenska Handelsbanken AB (publ),zwei
4144846,19117,548506828,Svenska Handelsbanken AB (publ),zwei
4144846,19124,548702428,Svenska Handelsbanken AB (publ),zwei
4144846,19131,555202428,Svenska Handelsbanken AB (publ),zwei
4144846,19138,555202428,Svenska Handelsbanken AB (publ),zwei
4144846,19145,554702428,Svenska Handelsbanken AB (publ),zwei
4144846,19152,558052428,Svenska Handelsbanken AB (publ),zwei
4144846,19159,559302428,Svenska Handelsbanken AB (publ),zwei
4144846,19166,559233873,Svenska Handelsbanken AB (publ),zwei
4144846,19173,559233873,Svenska Handelsbanken AB (publ),zwei
4144846,19180,559233873,Svenska Handelsbanken AB (publ),zwei
4144846,19187,560733873,Svenska Handelsbanken AB (publ),zwei
4144846,19194,560738173,Svenska Handelsbanken AB (publ),zwei
4144846,19201,562725973,Svenska Handelsbanken AB (publ),zwei
4144846,19208,562725973,Svenska Handelsbanken AB (publ),zwei
4144846,19215,554175973,Svenska Handelsbanken AB (publ),zwei
4144846,19222,554175973,Svenska Handelsbanken AB (publ),zwei
4144846,19229,553174573,Svenska Handelsbanken AB (publ),zwei
4144846,19236,558174573,Svenska Handelsbanken AB (publ),zwei
4144846,19243,558174573,Svenska Handelsbanken AB (publ),zwei
4144846,19250,558174363,Svenska Handelsbanken AB (publ),zwei
4144846,19257,555667108,Svenska Handelsbanken AB (publ),zwei
4144846,19264,556155448,Svenska Handelsbanken AB (publ),zwei
4144846,19271,558355448,Svenska Handelsbanken AB (publ),zwei
4144846,19278,558600848,Svenska Handelsbanken AB (publ),zwei
4144846,19285,561590848,Svenska Handelsbanken AB (publ),zwei
4144846,19292,560890848,Svenska Handelsbanken AB (publ),zwei
4144846,19299,560890848,Svenska Handelsbanken AB (publ),zwei
4144846,19306,560890848,Svenska Handelsbanken AB (publ),zwei
4144846,19313,560883448,Svenska Handelsbanken AB (publ),zwei
4144846,19320,560870848,Svenska Handelsbanken AB (publ),zwei
4144846,19327,560880548,Svenska Handelsbanken AB (publ),zwei
4144846,19334,561180548,Svenska Handelsbanken AB (publ),zwei
4144846,19341,561139888,Svenska Handelsbanken AB (publ),zwei
4144846,19348,629316533,Svenska Handelsbanken AB (publ),zwei
4144846,19355,628816533,Svenska Handelsbanken AB (publ),zwei
4144846,19362,628824371,Svenska Handelsbanken AB (publ),zwei
4144846,19369,628114371,Svenska Handelsbanken AB (publ),zwei
4144846,19376,627114371,Svenska Handelsbanken AB (publ),zwei
4144846,19383,627114371,Svenska Handelsbanken AB (publ),zwei
4144846,19390,627084371,Svenska Handelsbanken AB (publ),zwei
4144846,19397,622078371,Svenska Handelsbanken AB (publ),zwei
4144846,19404,623988371,Svenska Handelsbanken AB (publ),zwei
4144846,19411,624338371,Svenska Handelsbanken AB (publ),zwei
4144846,19418,624168371,Svenska Handelsbanken AB (publ),zwei
4144846,19425,628269148,Svenska Handelsbanken AB (publ),zwei
4144846,19432,632269148,Svenska Handelsbanken AB (publ),zwei
4144846,19439,635269148,Svenska Handelsbanken AB (publ),zwei
4144846,19446,635269148,Svenska Handelsbanken AB (publ),zwei
4144846,19453,630569148,Svenska Handelsbanken AB (publ),zwei
4144846,19460,635614448,Svenska Handelsbanken AB (publ),zwei
4144846,19467,655607744,Svenska Handelsbanken AB (publ),zwei
4144846,19474,655711044,Svenska Handelsbanken AB (publ),zwei
4144846,19481,655461044,Svenska Handelsbanken AB (publ),zwei
4144846,19488,654461044,Svenska Handelsbanken AB (publ),zwei
4144846,19495,656861044,Svenska Handelsbanken AB (publ),zwei
4144846,19502,659111044,Svenska Handelsbanken AB (publ),zwei
4144846,19509,659111044,Svenska Handelsbanken AB (publ),zwei
4144846,19516,657311044,Svenska Handelsbanken AB (publ),zwei
4144846,19523,657209244,Svenska Handelsbanken AB (publ),zwei
4144846,19530,657206020,Svenska Handelsbanken AB (publ),zwei
4144846,19537,657206020,Svenska Handelsbanken AB (publ),zwei
4144846,19544,657289120,Svenska Handelsbanken AB (publ),zwei
4144846,19551,707789120,Svenska Handelsbanken AB (publ),zwei
4144846,19558,706789120,Svenska Handelsbanken AB (publ),zwei
4144846,19565,706789120,Svenska Handelsbanken AB (publ),zwei
4144846,19572,706789120,Svenska Handelsbanken AB (publ),zwei
4144846,19579,706789120,Svenska Handelsbanken AB (publ),zwei
4144846,19586,706786620,Svenska Handelsbanken AB (publ),zwei
4144846,19593,706786620,Svenska Handelsbanken AB (publ),zwei
4144846,19600,708370340,Svenska Handelsbanken AB (publ),zwei
4144846,19607,712406505,Svenska Handelsbanken AB (publ),zwei
4144846,19614,712406505,Svenska Handelsbanken AB (publ),zwei
4144846,19621,753247801,Svenska Handelsbanken AB (publ),zwei
4144846,19628,756147801,Svenska Handelsbanken AB (publ),zwei
4144846,19635,754072801,Svenska Handelsbanken AB (publ),zwei
4144846,19642,754072801,Svenska Handelsbanken AB (publ),zwei
4144846,19649,758483301,Svenska Handelsbanken AB (publ),zwei
4144846,19656,758483301,Svenska Handelsbanken AB (publ),zwei
4144846,19663,759483301,Svenska Handelsbanken AB (publ),zwei
4144846,19670,758458301,Svenska Handelsbanken AB (publ),zwei
4144846,19677,758456301,Svenska Handelsbanken AB (publ),zwei
4144846,19684,758961301,Svenska Handelsbanken AB (publ),zwei
4144846,19691,758961301,Svenska Handelsbanken AB (publ),zwei
4144846,19698,758261301,Svenska Handelsbanken AB (publ),zwei
4144846,19705,756261301,Svenska Handelsbanken AB (publ),zwei
4144846,19712,756207847,Svenska Handelsbanken AB (publ),zwei
4144846,19719,756207847,Svenska Handelsbanken AB (publ),zwei
4144846,19726,760707847,Svenska Handelsbanken AB (publ),zwei
4144846,19733,759707847,Svenska Handelsbanken AB (publ),zwei
4144846,19740,758051847,Svenska Handelsbanken AB (publ),zwei
4144846,19747,757696847,Svenska Handelsbanken AB (publ),zwei
4144846,19754,762846847,Svenska Handelsbanken AB (publ),zwei
4144846,19761,761846847,Svenska Handelsbanken AB (publ),zwei
4144846,19768,761846847,Svenska Handelsbanken AB (publ),zwei
4144846,19775,761846847,Svenska Handelsbanken AB (publ),zwei
4144846,19782,761846847,Svenska Handelsbanken AB (publ),zwei
4144846,19789,761781092,Svenska Handelsbanken AB (publ),zwei
4144846,19796,762131092,Svenska Handelsbanken AB (publ),zwei
4144846,19803,762131092,Svenska Handelsbanken AB (publ),zwei
4144846,19810,760681092,Svenska Handelsbanken AB (publ),zwei
4144846,19817,761241092,Svenska Handelsbanken AB (publ),zwei
4144846,19824,761891092,Svenska Handelsbanken AB (publ),zwei
4144846,19831,761891092,Svenska Handelsbanken AB (publ),zwei
4144846,19838,761891092,Svenska Handelsbanken AB (publ),zwei
4144846,19845,761891092,Svenska Handelsbanken AB (publ),zwei
4144846,19852,759469592,Svenska Handelsbanken AB (publ),zwei
4144846,19859,759469592,Svenska Handelsbanken AB (publ),zwei
4144846,19866,759444592,Svenska Handelsbanken AB (publ),zwei
4144846,19873,762994592,Svenska Handelsbanken AB (publ),zwei
4144846,19880,765994592,Svenska Handelsbanken AB (publ),zwei
4144846,19887,764894592,Svenska Handelsbanken AB (publ),zwei
4144846,19894,766281122,Svenska Handelsbanken AB (publ),zwei
4144846,19901,766281122,Svenska Handelsbanken AB (publ),zwei
4144846,19908,766201122,Svenska Handelsbanken AB (publ),zwei
4144846,19915,766201122,Svenska Handelsbanken AB (publ),zwei
4144846,19922,766201122,Svenska Handelsbanken AB (publ),zwei
4144846,19929,766289412,Svenska Handelsbanken AB (publ),zwei
4144846,19936,766289412,Svenska Handelsbanken AB (publ),zwei
4144846,19943,766289412,Svenska Handelsbanken AB (publ),zwei
4144846,19950,766289412,Svenska Handelsbanken AB (publ),zwei
4144846,19957,766289412,Svenska Handelsbanken AB (publ),zwei
4144846,19964,766289412,Svenska Handelsbanken AB (publ),zwei
4144846,19971,839989412,Svenska Handelsbanken AB (publ),zwei
4144846,19978,839989412,Svenska Handelsbanken AB (publ),zwei
4144846,19985,840489412,Svenska Handelsbanken AB (publ),zwei
4144846,19992,840489412,Svenska Handelsbanken AB (publ),zwei
4144846,19999,838989412,Svenska Handelsbanken AB (publ),zwei
4144846,20006,833939412,Svenska Handelsbanken AB (publ),zwei
4144846,20013,833878912,Svenska Handelsbanken AB (publ),zwei
4144846,20020,833878912,Svenska Handelsbanken AB (publ),zwei
4144846,20027,833878912,Svenska Handelsbanken AB (publ),zwei
4144846,20034,833878912,Svenska Handelsbanken AB (publ),zwei
4144846,20041,835128912,Svenska Handelsbanken AB (publ),zwei
4144846,20048,835128912,Svenska Handelsbanken AB (publ),zwei
4144846,20055,835528912,Svenska Handelsbanken AB (publ),zwei
4144846,20062,835522912,Svenska Handelsbanken AB (publ),zwei
4144846,20069,835522912,Svenska Handelsbanken AB (publ),zwei
4144846,20076,840004202,Svenska Handelsbanken AB (publ),zwei
4144846,20083,843004202,Svenska Handelsbanken AB (publ),zwei
4144846,20090,843004202,Svenska Handelsbanken AB (publ),zwei
4144846,20097,843004202,Svenska Handelsbanken AB (publ),zwei
4144846,20104,843004202,Svenska Handelsbanken AB (publ),zwei
4144846,20111,842504202,Svenska Handelsbanken AB (publ),zwei
4144846,20118,839504202,Svenska Handelsbanken AB (publ),zwei
4144846,20125,839004202,Svenska Handelsbanken AB (publ),zwei
4144846,20132,838904202,Svenska Handelsbanken AB (publ),zwei
4144846,20139,838854202,Svenska Handelsbanken AB (publ),zwei
4144846,20146,840054202,Svenska Handelsbanken AB (publ),zwei
4144846,20153,839974202,Svenska Handelsbanken AB (publ),zwei
4144846,20160,839974202,Svenska Handelsbanken AB (publ),zwei
4144846,20167,755054202,Svenska Handelsbanken AB (publ),zwei
4144846,20174,755054202,Svenska Handelsbanken AB (publ),zwei
4144846,20181,755029202,Svenska Handelsbanken AB (publ),zwei
4144846,20188,756029202,Svenska Handelsbanken AB (publ),zwei
4144846,20195,756029202,Svenska Handelsbanken AB (publ),zwei
4144846,20202,756029202,Svenska Handelsbanken AB (publ),zwei
4144846,20209,754624202,Svenska Handelsbanken AB (publ),zwei
4144846,20216,753624202,Svenska Handelsbanken AB (publ),zwei
4144846,20223,753624202,Svenska Handelsbanken AB (publ),zwei
4144846,20230,753624202,Svenska Handelsbanken AB (publ),zwei
4144846,20237,753624202,Svenska Handelsbanken AB (publ),zwei
4144846,20244,752741102,Svenska Handelsbanken AB (publ),zwei
4144846,20251,752741102,Svenska Handelsbanken AB (publ),zwei
4144846,20258,752679955,Svenska Handelsbanken AB (publ),zwei
4144846,20265,753179955,Svenska Handelsbanken AB (publ),zwei
4144846,20272,753179955,Svenska Handelsbanken AB (publ),zwei
4144846,20279,751679955,Svenska Handelsbanken AB (publ),zwei
4144846,20286,751679955,Svenska Handelsbanken AB (publ),zwei
4144846,20293,751479955,Svenska Handelsbanken AB (publ),zwei
4144846,20300,751479955,Svenska Handelsbanken AB (publ),zwei
4144846,20307,751479955,Svenska Handelsbanken AB (publ),zwei
4144846,20314,751479955,Svenska Handelsbanken AB (publ),zwei
4144846,20321,751824955,Svenska Handelsbanken AB (publ),zwei
4144846,20328,751824955,Svenska Handelsbanken AB (publ),zwei
4144846,20335,816324955,Svenska Handelsbanken AB (publ),zwei
4144846,20342,816324955,Svenska Handelsbanken AB (publ),zwei
4144846,20349,815327529,Svenska Handelsbanken AB (publ),zwei
4144846,20356,815327529,Svenska Handelsbanken AB (publ),zwei
4144846,20363,816827529,Svenska Handelsbanken AB (publ),zwei
4144846,20370,816827529,Svenska Handelsbanken AB (publ),zwei
4144846,20377,816748109,Svenska Handelsbanken AB (publ),zwei
4144846,20384,816748109,Svenska Handelsbanken AB (publ),zwei
4144846,20391,816748109,Svenska Handelsbanken AB (publ),zwei
4144846,20398,813248109,Svenska Handelsbanken AB (publ),zwei
4144846,20405,813248109,Svenska Handelsbanken AB (publ),zwei
4144846,20412,813248109,Svenska Handelsbanken AB (publ),zwei
4144846,20419,814498109,Svenska Handelsbanken AB (publ),zwei
4144846,20426,814498109,Svenska Handelsbanken AB (publ),zwei
4144846,20433,813098109,Svenska Handelsbanken AB (publ),zwei
4144846,20440,744034109,Svenska Handelsbanken AB (publ),zwei
4144846,20447,736034109,Svenska Handelsbanken AB (publ),zwei
4144846,20454,736034109,Svenska Handelsbanken AB (publ),zwei
4144846,20461,736034109,Svenska Handelsbanken AB (publ),zwei
4144846,20468,736034109,Svenska Handelsbanken AB (publ),zwei
4144846,20475,740909109,Svenska Handelsbanken AB (publ),zwei
4144846,20482,742709109,Svenska Handelsbanken AB (publ),zwei
4144846,20489,738009109,Svenska Handelsbanken AB (publ),zwei
4144846,20496,738009109,Svenska Handelsbanken AB (publ),zwei
4144846,20503,734548509,Svenska Handelsbanken AB (publ),zwei
4144846,20510,735798509,Svenska Handelsbanken AB (publ),zwei
4144846,20517,724798509,Svenska Handelsbanken AB (publ),zwei
4144846,20524,724798509,Svenska Handelsbanken AB (publ),zwei
4144846,20531,724798509,Svenska Handelsbanken AB (publ),zwei
4144846,20538,723798509,Svenska Handelsbanken AB (publ),zwei
4144846,20545,724048509,Svenska Handelsbanken AB (publ),zwei
4144846,20552,724048509,Svenska Handelsbanken AB (publ),zwei
4144846,20559,729050453,Svenska Handelsbanken AB (publ),zwei
4144846,20566,729050453,Svenska Handelsbanken AB (publ),zwei
4144846,20573,729043053,Svenska Handelsbanken AB (publ),zwei
4144846,20580,729043053,Svenska Handelsbanken AB (publ),zwei
4144846,20587,727039753,Svenska Handelsbanken AB (publ),zwei
4144846,20594,725039753,Svenska Handelsbanken AB (publ),zwei
4144846,20601,724489753,Svenska Handelsbanken AB (publ),zwei
4144846,20608,724489753,Svenska Handelsbanken AB (publ),zwei
4144846,20615,719989753,Svenska Handelsbanken AB (publ),zwei
4144846,20622,720489753,Svenska Handelsbanken AB (publ),zwei
4144846,20629,721489753,Svenska Handelsbanken AB (publ),zwei
4144846,20636,721489753,Svenska Handelsbanken AB (publ),zwei
4144846,20643,689889753,Svenska Handelsbanken AB (publ),zwei
4144846,20650,688639753,Svenska Handelsbanken AB (publ),zwei
4144846,20657,688639753,Svenska Handelsbanken AB (publ),zwei
4144846,20664,688639753,Svenska Handelsbanken AB (publ),zwei
